path,true_label,predicted_label,true_class,predicted_class,confidence,correct,prob_AnnualCrop,prob_Forest,prob_HerbaceousVegetation,prob_Highway,prob_Industrial,prob_Pasture,prob_PermanentCrop,prob_Residential,prob_River,prob_SeaLake
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2035.tif,0,0,AnnualCrop,AnnualCrop,0.9999904632568359,1,0.9999904632568359,3.9544717327089085e-12,7.236717181058339e-08,5.300750061110193e-08,2.1045982734335666e-09,1.6640370859022369e-06,7.453750640706858e-06,4.124106264824512e-11,1.0002802142139444e-08,2.0333266093075508e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_926.tif,4,4,Industrial,Industrial,0.9869604110717773,1,1.7460222178668217e-14,5.635313396479269e-11,9.924902566460503e-11,5.743444120298591e-08,0.9869604110717773,1.4713433379651142e-12,5.383728879371219e-11,0.013039622455835342,2.783974994979843e-10,1.8755172762063843e-11
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,0,AnnualCrop,AnnualCrop,0.999357283115387,1,0.999357283115387,5.215213150222553e-07,6.909384683240205e-05,4.661349157686345e-05,4.697155588928581e-07,0.0004533385799732059,3.7505393265746534e-05,2.9183205185745464e-08,2.7390666218707338e-05,7.766262569930404e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,1,Forest,Forest,0.9999990463256836,1,2.8336510221604883e-11,0.9999990463256836,1.863737963958556e-08,2.8978119459566187e-08,7.094851373068423e-10,7.526656986556191e-07,3.4555455719065264e-10,2.515897676858003e-07,5.126567614865962e-08,3.732229814090715e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,4,Industrial,Industrial,0.9999805688858032,1,5.689231863392763e-10,6.270988173184833e-10,1.751455336318486e-08,3.8210892228107696e-08,0.9999805688858032,1.645514141612736e-10,4.46742518533938e-08,1.930593316501472e-05,7.275396995964911e-08,1.7339475411048966e-09
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,6,PermanentCrop,PermanentCrop,0.999923825263977,1,2.8258904421818443e-05,3.075693033594007e-10,3.5131563436152646e-07,7.045896381896455e-07,7.578600161650684e-06,3.87977524951566e-05,0.999923825263977,8.754458491466721e-08,3.679878659568203e-07,4.933175645760457e-09
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9999998807907104,1,2.2270818522684976e-10,1.0377942949446606e-08,0.9999998807907104,6.661052154299796e-09,1.0051622867379706e-09,3.679899718278534e-10,7.617865804832036e-08,4.143003648482413e-11,1.526614945568383e-09,9.34551214193391e-10
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,5,Pasture,Pasture,0.9759600758552551,1,0.01766541786491871,4.201572301099077e-05,9.754593338584527e-05,0.001231607748195529,2.520526322769001e-05,0.9759600758552551,0.00017166226461995393,4.889773663308006e-06,0.001647777738980949,0.0031538447365164757
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_580.tif,6,0,PermanentCrop,AnnualCrop,0.9253830909729004,0,0.9253830909729004,1.3453050087264273e-06,0.00010316179395886138,2.5188208383042365e-05,5.7800458307610825e-05,0.034590449184179306,0.03980385512113571,5.699526468561089e-07,2.682774720597081e-05,7.766882845317014e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1171.tif,5,5,Pasture,Pasture,0.9952071309089661,1,0.0037447898648679256,7.666666351724416e-05,0.00010595802450552583,4.030747732031159e-05,6.800304674925428e-08,0.9952071309089661,4.4775602873414755e-05,6.591093892893696e-08,0.0004250800993759185,0.00035511673195287585
