path,true_label,predicted_label,true_class,predicted_class,confidence,correct,prob_AnnualCrop,prob_Forest,prob_HerbaceousVegetation,prob_Highway,prob_Industrial,prob_Pasture,prob_PermanentCrop,prob_Residential,prob_River,prob_SeaLake
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2035.tif,0,0,AnnualCrop,AnnualCrop,0.9984806180000305,1,0.9984806180000305,5.979446768833441e-07,0.000940999248996377,9.032377420226112e-06,1.351229366264306e-05,0.0003262994287069887,5.7015378843061626e-05,3.2565046126364905e-07,1.4781732716073748e-05,0.0001566992432344705
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_926.tif,4,4,Industrial,Industrial,0.9999990463256836,1,1.7337089880040124e-12,6.125252215161137e-13,1.0112539250428654e-08,5.829924321076874e-10,0.9999990463256836,1.6612368425317214e-10,9.254221140508889e-07,4.651031915159365e-08,4.899094907528934e-09,2.4753460999699106e-12
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,0,AnnualCrop,AnnualCrop,0.9942865967750549,1,0.9942865967750549,2.903967470047064e-06,0.00028116119210608304,6.10879942541942e-06,3.206698693247745e-06,0.004318713676184416,0.0009952300461009145,2.3351832112439297e-07,0.00010271123028360307,3.0102319215075113e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,1,Forest,Forest,0.9999996423721313,1,1.0094690361395209e-10,0.9999996423721313,2.0265453315460036e-08,3.112893764978253e-08,1.507387131782778e-10,1.076243449915637e-07,1.2314280706249292e-09,1.5989053281373344e-07,9.764395514366697e-09,7.379431821163962e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,4,Industrial,Industrial,0.9997335076332092,1,3.27608660199985e-08,7.638333299198052e-10,1.1874335541506298e-06,1.6209617115237052e-07,0.9997335076332092,3.92046857200512e-08,0.0002630612871143967,1.989423026316217e-06,4.183837276627855e-08,1.9753090274576834e-09
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,6,PermanentCrop,PermanentCrop,0.9998774528503418,1,7.453899684151111e-07,1.2713328167990312e-08,0.00010761155863292515,1.9072940631303936e-06,8.432314189121826e-07,1.1271030416537542e-05,0.9998774528503418,9.717356164173907e-08,9.631326847170385e-09,9.114805576970753e-10
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9987770915031433,1,1.2624205965039437e-06,0.00018019044364336878,0.9987770915031433,4.812537372345105e-05,0.0006157683092169464,2.5598879460630997e-07,3.547320739016868e-05,0.0002900607360061258,4.6670342271681875e-05,5.117540240462404e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,5,Pasture,Pasture,0.996271014213562,1,0.0004731117805931717,9.127572411671281e-05,7.152840680646477e-06,0.00035967055009678006,0.00015931404777802527,0.996271014213562,0.00017555642989464104,0.0005715009174309671,0.0004673934308812022,0.0014240393647924066
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_580.tif,6,0,PermanentCrop,AnnualCrop,0.649569571018219,0,0.649569571018219,9.024156497616787e-06,0.0006783180288039148,7.489165727747604e-05,9.714441148389596e-06,0.2980895936489105,0.051423098891973495,5.041691224505485e-07,0.00014366100367624313,1.5566824913548771e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1171.tif,5,5,Pasture,Pasture,0.99724280834198,1,0.0008665962959639728,4.667109533329494e-05,0.0003539850586093962,0.0006623287335969508,3.2563609693170292e-06,0.99724280834198,0.0007425207877531648,2.4540274807804963e-06,5.706342926714569e-05,2.231726648460608e-05
